facility_id,facility_name,address,ward,hotel_license_type,license_date,latitude,longitude,ヨーロッパ小計,中国,北米小計,国内合計,東南アジア小計,海外合計,韓国
id_24,旅館ひのもと,京都市下京区河原町通松原上る西入幸竹町３７５番地,下京区,旅館・ホテル,H30.12.26,34.9998347,135.7675723,3,17,18,37,9,48,0
id_25,京都九条　牡丹,京都市南区東九条東御霊町５８番地２０,南区,簡易宿所,H31.4.15,34.9775476,135.7636314,40,5,2,37,0,60,1
id_26,エキスポ　ホステル　ニシ,京都市北区紫野西藤ノ森町１番地の４９,北区,簡易宿所,H27.6.9,35.0365053,135.7463332,65,35,16,55,16,210,2
id_27,アビタホテル京都鴨川,京都市東山区問屋町通五条下る四丁目鍵屋町４９７番地１他,東山区,旅館・ホテル,R2.11.16,34.9919417,135.7681376,1,0,4,24,2,38,0
id_28,三十三　ＴＡＴＳＵ,京都市南区西九条島町４番地９,南区,簡易宿所,R7.9.8,34.9765054,135.7533997,0,7,24,48,2,36,1
id_29,ＫＡＭＯ　Ｒｅｓｉｄｅｎｃｅｓ,京都市上京区御車道通清和院口上る東側梶井町４４７番地６,上京区,簡易宿所,R4.2.7,35.029356,135.7706123,52,35,2,40,4,119,20
id_30,京蘭－花影邸,京都市下京区楊梅通新町東入上柳町２２３番地１７,下京区,簡易宿所,R5.6.8,34.9957588,135.7575191,0,0,4,13,0,5,1
id_31,小楽庵,京都市中京区西ノ京右馬寮町３番地２,中京区,簡易宿所,H28.8.22,35.0149928,135.7373488,15,2,55,47,2,107,0
id_32,京都和家,京都市下京区花屋町通櫛笥西入薬園町１７４番地５,下京区,旅館・ホテル,R5.1.24,34.9928105,135.7465275,0,1,9,22,1,19,1
id_33,京のこころ　Ｋｙｏｔｏ’ｓ　Ｈｅａｒｔ,京都市左京区吉田中阿達町１０番地２７，１０番地４６,左京区,簡易宿所,H29.12.26,35.0243914,135.7744354,7,1,2,16,0,28,0
id_34,豊・南　京都　（Ｙｕｔａｋａ　Ｍｉｎａｍｉ　Ｋｙｏｔｏ）,京都市南区東九条南山王町３８番地８,南区,簡易宿所,R5.11.7,34.9813269,135.7628628,83,13,6,69,27,133,2
id_35,Ｎａｚｕｎａ　京都　東本願寺,京都市下京区不明門通上珠数屋町下る亀町２番地,下京区,簡易宿所,R6.10.17,34.991812,135.7602434,63,57,51,74,27,225,1
id_36,芹の里,京都市右京区京北芹生町芹生22番地,右京区,簡易宿所,H16.1.9,35.1581734,135.7507659,7,2,2,54,11,42,0
id_37,御宿　京灯,京都市下京区東中筋通六条下る学林町２９５番地８,下京区,簡易宿所,H28.8.5,34.9940673,135.7547177,17,15,14,24,7,62,4
id_38,アーバンホテル京都,京都市伏見区深草西浦町四丁目59番地,伏見区,旅館・ホテル,H6.3.4,34.9613823,135.7679115,3,8,1,17,1,42,1
id_39,Ｂｅｎ’ｓ　Ｇｕｅｓｔｈｏｕｓｅ　Ｋｙｏｔｏ,京都市上京区一条通七本松西入東町４３番地１，４３番地４,上京区,簡易宿所,R4.5.12,35.0261877,135.7388291,10,38,11,56,4,69,1
id_40,ピースホステル京都,京都市南区東九条東山王町２１－１,南区,簡易宿所,H25.3.28,34.983611,135.7621203,96,1,3,35,0,117,0
id_41,ゲストハウス極楽堂,京都市下京区七条通烏丸西入西境町１６７番地,下京区,簡易宿所,H29.8.14,34.9890229,135.7582386,0,0,14,21,4,21,2
id_42,京旅籠むげん,京都市上京区黒門通上長者町下る北小大門町５４８番地１,上京区,旅館・ホテル,R4.8.23,35.0233781,135.7497479,144,0,12,45,0,190,0
id_43,橼舎　隠清水,京都市東山区五条橋東六丁目５３８番地３４　１階，２階,東山区,簡易宿所,H30.4.18,34.9947598,135.7808523,0,0,4,14,1,15,0
id_44,Ｈｏｔｅｌ　Ｔｈｅ　Ｍ’ｓ　Ｋｙｏｔｏ,京都市南区東九条東山王町６番地,南区,簡易宿所,R3.2.26,34.9824184,135.7613006,76,12,36,67,24,187,27
id_45,ぎおん美先古門前,京都市東山区古門前通大和大路東入三吉町３５０番地,東山区,旅館・ホテル,R3.2.15,35.007182,135.7747317,0,0,0,29,1,40,1
id_46,京都西陣の宿　花つなぎ,京都市上京区上立売通浄福寺西入二丁目下る姥ヶ榎木町８４８番地,上京区,簡易宿所,H30.6.4,35.0314985,135.7439643,179,38,14,49,4,272,8
id_47,奏　京都八条口,京都市南区東九条南山王町４０番地６,南区,簡易宿所,H31.3.27,34.9816752,135.7629124,4,3,1,28,5,17,3
id_48,Kyoto Central Base,京都市中京区油小路通竹屋町下る橋本町４６９番地２,中京区,簡易宿所,R6.4.26,35.0160441,135.753316,30,12,45,40,0,127,0
id_49,慶有魚　天神,京都市下京区松原通油小路東入天神前町３３９番地,下京区,簡易宿所,R7.10.6,34.9987746,135.7545326,23,0,26,37,11,70,1
id_50,義方居,京都市中京区西ノ京中保町９７番地３,中京区,簡易宿所,H30.2.23,35.020471,135.7327135,1,0,17,22,4,63,0
id_51,紡　八条源町,京都市南区八条源町１１５番地,南区,簡易宿所,R2.2.10,34.9820227,135.742854,12,2,56,60,24,104,2
id_52,ホテルリソル京都　河原町三条,京都市中京区河原町通三条下る大黒町５７番地，５７番地３他河原町通三条下る二丁目山崎町２３４番地２,中京区,旅館・ホテル,H30.5.29,35.0079487,135.7692339,2,3,168,64,48,258,2
id_53,ＫＡＳＨＩＮ　壬生,京都市中京区壬生高樋町６５番地,中京区,簡易宿所,H28.11.4,35.001571,135.7412995,23,4,86,67,27,197,3
id_54,京旅籠やまの,京都市西京区嵐山上海道町３６番地,西京区,簡易宿所,H30.5.1,35.0080358,135.6822028,19,9,94,59,13,165,5
id_55,京町家のやど　室町　別邸,京都市下京区室町通五条下る大黒町２１４番地,下京区,簡易宿所,H30.7.2,34.9951659,135.7581052,4,5,0,47,13,31,4
id_56,ゲストハウス　エビス,京都市上京区上立売通浄福寺西入蛭子町６５３番地　１階,上京区,簡易宿所,H29.8.7,35.0322649,135.7448989,83,6,24,67,6,293,2
id_57,蒔田町 chashitsu,京都市東山区大仏南門通本町東入蒔田町５５４番地５,東山区,簡易宿所,H28.5.26,34.9867303,135.7705652,0,0,2,18,1,24,1
id_58,ｈｏｔｅｌ　ｔｏｕ　ｎｉｓｈｉｎｏｔｏｉｎ　ｋｙｏｔｏ,京都市下京区西洞院通花屋町下る西洞院町４５５番地,下京区,旅館・ホテル,R3.3.25,34.9920408,135.7554303,2,11,1,20,5,24,1
id_59,アズーロ・エレファンテ,京都市東山区粟田口三条坊町３０番地２４，３０番地６６,東山区,簡易宿所,H29.3.1,35.0078812,135.7813558,2,0,2,13,0,29,0
id_60,旅館吉川　株式会社,京都市中京区富小路通御池下る松下町135,中京区,旅館・ホテル,S31.4.2,35.010343,135.7647865,0,9,21,25,1,36,1
id_61,コウメノトナリ,京都市左京区古川町通仁王門下る東門前町５２３番地５,左京区,簡易宿所,R2.11.5,35.0103879,135.7788845,23,15,0,33,0,118,2
id_62,ますや旅館,京都市左京区新麩屋町通仁王門下る大菊町145,左京区,旅館・ホテル,S54.9.11,35.0104924,135.7742064,14,11,0,29,0,64,1
id_63,京と家　五条大阪町,京都市東山区鞘町通五条下る二丁目大阪町３８５番地１，３８７番地１,東山区,簡易宿所,H30.5.7,34.9947204,135.7692969,21,22,16,61,1,73,10
id_64,斎物居,京都市東山区大黒町通松原下る北御門町２７７番地１,東山区,簡易宿所,R6.6.3,34.9975943,135.7715559,1,0,6,36,2,57,1
id_65,YASAKA HOUSE,京都市東山区下河原通八坂鳥居前下る上弁天町４２９番地１,東山区,簡易宿所,H28.6.27,35.0003552,135.7779539,0,8,5,25,3,20,1
id_66,香柏　高台寺,京都市東山区下河原通八坂鳥居前下る上弁天町４２８番地４,東山区,簡易宿所,R6.3.29,35.0001654,135.7784675,1,2,32,45,2,58,8
id_67,東寺道ＲＯＪＩ,京都市南区東九条北烏丸町４番地２,南区,簡易宿所,R7.3.3,34.9818133,135.7586933,3,0,0,20,0,8,1
id_68,ホテル日航プリンセス京都,京都市下京区東洞院通仏光寺下ル高橋町630-3番地,下京区,旅館・ホテル,H16.1.26,35.0005852,135.7607391,38,47,43,53,16,165,5
id_69,竹隠東福,京都市東山区本町十丁目１７６番地６,東山区,簡易宿所,H29.4.26,34.9836463,135.7699357,2,0,2,15,1,8,1
id_70,「京の温所」御幸町夷川,京都市中京区御幸町通夷川上る松本町５７４番地,中京区,簡易宿所,H30.11.14,35.0151024,135.7662271,21,60,285,70,27,419,0
id_71,離宮庵　京都西京極,京都市右京区西京極東向河原町１０番地５,右京区,簡易宿所,R2.1.23,34.9858717,135.7186166,34,10,15,49,8,96,2
id_72,,京都市伏見区深草一ノ坪町３６番地１－２,伏見区,施設外玄関帳場,,34.968718,135.7689853,6,4,21,23,3,38,0
id_73,Ｋｕｒａｋｉ－ａｎ（蔵輝庵）,京都市南区西九条池ノ内町９４番地２,南区,簡易宿所,R5.4.5,34.9830095,135.7533387,7,0,3,13,0,12,0
id_74,松春,京都市東山区下河原通八坂鳥居前下る下河原町463,東山区,旅館・ホテル,S42.10.21,35.0000233,135.7795767,21,23,18,64,5,117,0
id_75,ゲストハウス京都駅前,京都市南区東九条東岩本町１８番地６,南区,簡易宿所,R7.2.3,34.9839657,135.7654215,65,2,71,51,21,168,8
id_76,喜楽・翡翠,京都市南区東九条宇賀辺町４８番地２,南区,簡易宿所,R2.2.13,34.9779937,135.7654364,14,25,40,51,19,117,8
id_77,Ｐｒｅｍｉｕｍ　Ａｐａｒｔ　ＭＯＮｄａｙ　京都五条,京都市下京区五条通堺町西入塩竈町３８７番地１,下京区,簡易宿所,R7.5.16,34.9964626,135.764348,6,38,42,55,19,117,1
id_78,京照庵,京都市中京区壬生高樋町６４番地５,中京区,簡易宿所,R2.7.9,35.0012765,135.7391509,0,0,12,16,6,30,0
id_79,大原宿,京都市中京区両替町通二条上る北小路町１００番地１,中京区,簡易宿所,H31.1.31,35.0139502,135.7589382,0,0,26,37,18,47,1
id_80,雲・小川,京都市下京区三ノ宮町通上ノ口上る岩滝町２１５番地,下京区,簡易宿所,H29.6.19,34.9933074,135.7660937,7,7,1,20,0,17,0
id_81,京恋　礼清水,京都市東山区柿町通大黒町西入東川原町５２５番地南側,東山区,簡易宿所,R1.5.20,34.9970828,135.7707124,23,28,3,70,1,98,8
id_82,エポックイン伏見稲荷,京都市伏見区深草フケノ内町１２番地８,伏見区,簡易宿所,H31.2.12,34.967676,135.7677138,17,44,52,45,2,117,0
id_83,Ｈｅｌｌｏ　Ｈｏｓｔａｌ,京都市下京区寺町通五条上る西橋詰町７６３番地１,下京区,簡易宿所,H29.9.20,34.9969461,135.7671583,0,2,12,28,7,26,2
id_84,Ａ－Ｓｔｙｌｅ　Ｋｙｏｔｏ,京都市南区東九条南山王町４９番地３,南区,簡易宿所,H29.1.12,34.9817997,135.7637507,2,0,5,16,0,10,0
id_85,孫橋三条京阪,京都市左京区川端より一筋東三条上る一筋目東入超勝寺門前町９４番地,左京区,簡易宿所,R7.8.18,35.0100766,135.7744168,2,2,23,28,0,78,1
id_86,ヒルトン京都,京都市中京区河原町通二条下る二丁目下丸屋町４１６番地,中京区,旅館・ホテル,R6.8.28,35.0097433,135.7692329,18,8,0,34,1,49,1
id_87,無憂舎,京都市東山区渋谷通本町東入三丁目上新シ町３６７番地３,東山区,簡易宿所,H31.1.21,34.9936296,135.7735187,3,2,19,50,4,56,1
id_88,ＥＬＩＴＥ　ＩＮＮ　ＫＹＯＴＯ　ＳＴＡＴＩＯＮ,京都市下京区東堀川通下魚ノ棚下る鎌屋町３番地，４番地，５番地，６番地,下京区,旅館・ホテル,R2.12.15,34.9961959,135.75972,0,27,5,48,3,46,4
id_89,ＭＹＴＨ－ＣＬＵＢ,京都市伏見区竹田東小屋ノ内町６５番地,伏見区,旅館・ホテル,H22.12.27,34.9519252,135.7496388,20,25,68,54,10,129,2
id_90,ゲストハウス蘭子ＡＩＫＯ,京都市南区東九条東御霊町３４番地３,南区,簡易宿所,R2.5.12,34.9792178,135.7635236,6,4,18,42,11,60,3
id_91,谷町君星屋　城下の宿,京都市中京区猪熊通六角下る六角猪熊町６１１番地２,中京区,簡易宿所,R3.4.16,35.0067751,135.7504696,3,8,0,20,4,18,0
id_92,和庵,京都市南区東九条北烏丸町８番地９,南区,簡易宿所,H29.3.23,34.9813823,135.7593955,9,8,36,48,19,76,0
id_93,日々　タウンハウス,京都市上京区仁和寺街道御前通西入下横町１９９番地２１,上京区,簡易宿所,H29.12.28,35.0240603,135.7329914,179,114,51,58,4,350,1
id_94,ゲストハウス　美盧内田町邸,京都市南区八条内田町９３番地４,南区,簡易宿所,H30.3.13,34.9801187,135.7453708,9,5,4,39,13,49,1
id_95,京の宿　結,京都市上京区竹屋町通千本東入主税町８１２番地２１,上京区,簡易宿所,R7.9.9,35.0156691,135.7433166,170,44,15,58,4,238,2
id_96,夢住凛　ｍｕ　ｊｕ　ｒｉｎ,京都市左京区岡崎徳成町７番地６,左京区,簡易宿所,R3.3.22,35.0137868,135.7771488,0,3,8,39,0,22,2
id_97,Ｇｕｅｓｔ　Ｈｏｕｓｅ　Ｏｎｅ　Ｍｏｒｅ　Ｈｅａｒｔ　ａｔ　Ｆｕｓｈｉｍｉ　Ｉｎａｒｉ,京都市伏見区深草稲荷中之町５７番地、深草一ノ坪町９番地１,伏見区,簡易宿所,R5.1.17,34.9683103,135.7706208,11,0,8,47,1,23,0
id_98,陶然居,京都市東山区渋谷通本町東入四丁目鐘鋳町５６６番地２,東山区,簡易宿所,R2.5.14,34.9936766,135.7745361,1,21,0,39,2,65,3
id_99,,京都市伏見区深草町通町１８番地９,伏見区,施設外玄関帳場,,34.9604506,135.7690141,0,2,0,15,1,17,0
id_100,こまつ,京都市東山区祇園町南側５０１番地２,東山区,旅館・ホテル,S37.8.7,35.0022341,135.778651,4,0,0,15,1,20,1
id_101,Ｗｅｓｔ　Ｊａｐａｎ　六波羅Ⅲ,京都市東山区六波羅裏門通三盛町１６８番地１,東山区,簡易宿所,H29.2.2,34.9963092,135.7734585,0,2,2,12,0,20,0
id_102,慶有魚　葵,京都市東山区八坂塔之下星野町８８番地１３,東山区,簡易宿所,R1.10.15,34.9985747,135.7780523,40,17,15,45,4,89,8
id_103,龍門客桟,京都市山科区大塚高岩２番地４２,山科区,簡易宿所,H31.4.5,34.9799091,135.8299363,0,0,0,26,0,27,2
id_104,園ハウス２階,京都市東山区建仁寺町四条下る四丁目小松町５６３番地１２,東山区,簡易宿所,H28.2.15,35.0002227,135.7749971,0,16,0,36,3,141,1
id_105,Ａｋｉ,京都市上京区油小路通一条上る二丁目革堂西町５３０番地，５２８番地１,上京区,簡易宿所,H28.9.9,35.0273494,135.7531906,16,47,3,57,4,134,10
id_106,京町家雅　宮木邸,京都市中京区姉小路通油小路東入宮木町４６５番地,中京区,簡易宿所,H29.6.29,35.0096886,135.7540741,6,0,3,27,9,25,0
id_107,京町家　大徳寺,京都市北区紫野上築山町２９番地４,北区,簡易宿所,R1.10.11,35.0403164,135.745545,82,22,0,36,7,180,0
id_108,旅籠　近江屋,京都市右京区京北周山町下台１番地４,右京区,簡易宿所,R2.2.13,35.156587,135.6320587,7,1,14,50,10,54,2
id_109,,京都市南区西九条南田町６９－２,南区,施設外玄関帳場,,34.9771641,135.7485208,4,8,8,23,4,34,1
id_110,あおしだ,京都市下京区諏訪開町１番地１５,下京区,簡易宿所,H28.2.19,34.9908996,135.7473387,8,1,1,17,0,13,1
id_111,慶有魚・石塀,京都市東山区広道通松原上る五丁目月見町１９番地１０,東山区,簡易宿所,H31.4.4,35.0012658,135.7780465,0,0,1,32,4,49,0
id_112,洛床　桃,京都市中京区西ノ京船塚町１２番地３,中京区,簡易宿所,R2.4.24,35.0118248,135.7370065,4,1,2,18,0,9,1
id_113,谷町君　星屋旅館　東山望月居,京都市東山区鞘町通五条下る二丁目大阪町３６３番地　他,東山区,簡易宿所,R5.2.22,34.9940007,135.7688432,3,28,20,58,17,122,10
id_114,ゲストハウス御影軒　純の子,京都市南区唐橋井園町５２番地８,南区,簡易宿所,H30.8.13,34.9820777,135.7403743,91,22,36,66,3,187,10
id_115,あけくれ京都白川,京都市東山区三条通南裏二筋目白川筋西入堤町４９２番地,東山区,旅館・ホテル,R7.11.28,35.0085441,135.7801022,2,14,2,44,0,41,8
id_116,アゴーラ　京都烏丸,京都市下京区西洞院通四条下る妙伝寺町７０１番地１,下京区,旅館・ホテル,R3.4.26,35.0031895,135.7548472,58,50,6,53,24,139,1
id_117,Ｇｒａｎｄ　ｌａ　ｉｎｎ　ｗｅｓｔ,京都市南区八条寺内町１６番地４、１６番地５（西側）,南区,簡易宿所,R6.1.19,34.9825283,135.7457118,69,8,6,57,3,111,10
id_118,風神,京都市下京区西七条東石ケ坪町１６番地,下京区,簡易宿所,H28.9.16,34.9924431,135.7352209,8,9,9,21,1,50,1
id_119,えびす旅館,京都市南区東九条中殿田町16番2,南区,旅館・ホテル,H27.3.19,34.9813828,135.7569108,103,2,45,71,24,212,27
id_120,ＮＡＺＵＮＡ　京都　椿通　ＨＡＮＡ－７,京都市下京区高辻通大宮西入坊門町８３６番地７,下京区,簡易宿所,R2.3.31,34.9994568,135.748681,29,20,27,43,13,93,2
id_121,民泊藤城－京都店,京都市南区東九条西札辻町４０番地１,南区,簡易宿所,R5.5.25,34.9764396,135.7616966,91,2,5,61,3,106,1
id_122,京都八坂の町家　和“ＮＡＧＯＭＩ”,京都市東山区八坂鳥居前清井町４８９番地４,東山区,簡易宿所,H29.11.21,35.0018314,135.7779808,3,3,55,56,6,81,2
id_123,ホテルエクセレンス・円町駅前,京都市中京区西ノ京円町３０の２番地,中京区,旅館・ホテル,H29.8.14,35.0184094,135.7324482,6,0,68,26,1,80,0
id_124,泊まり木,京都市東山区泉涌寺五葉ノ辻町２０番地２,東山区,簡易宿所,H29.5.31,34.9823319,135.7716948,3,0,0,17,1,18,0
id_125,十六夜　ｉｚａｙｏｉ,京都市上京区芦山寺通千本東入二丁目西芦山寺町９０番地１,上京区,簡易宿所,H29.6.2,35.035223,135.7425671,0,9,0,21,1,23,1
id_126,出雲荘,京都市東山区六波羅裏門通南二丁目門脇町１９２番地,東山区,簡易宿所,R5.3.8,34.9958291,135.773278,11,9,0,32,0,28,3
id_127,リッチモンドホテルプレミア京都駅前,京都市下京区油小路通木津屋橋下る北不動堂町５６５番地３,下京区,旅館・ホテル,H31.4.17,34.9873245,135.7545555,50,123,40,54,3,221,1
id_128,浦島,京都市東山区八坂新地富永町137,東山区,旅館・ホテル,S29.12.27,35.0042206,135.7736669,3,22,19,66,6,76,8
id_129,福田寺ゲストハウス,京都市下京区高倉通松原下る西入福田寺町５０番地２,下京区,簡易宿所,H30.10.10,34.9979127,135.7623631,0,3,1,12,1,7,0
id_130,宿屋　西陣荘,京都市上京区元誓願寺通油小路西入西町458,上京区,旅館・ホテル,S38.11.5,35.0288102,135.752918,0,51,0,46,0,58,3
id_131,悠然居,京都市中京区壬生辻町５３番地７,中京区,簡易宿所,H31.2.13,35.0004079,135.7428052,1,0,0,40,1,19,0
id_132,京蘭‐鏡月邸,京都市下京区松原通堺町東入杉屋町２８５番地４,下京区,簡易宿所,H30.1.12,34.9991968,135.7635963,2,11,23,26,5,49,1
id_133,ＳＨＩＮ,京都市下京区中堂寺南町５９番地７，５９番地８,下京区,簡易宿所,H29.9.21,34.996385,135.7402631,1,7,0,19,0,11,1
id_134,民宿　わらびの里,京都市右京区北嵯峨六代芝町24-1,右京区,簡易宿所,S50.7.12,35.0293785,135.6881175,0,1,0,33,0,6,1
id_135,ＨＯＴＥＬ　ＬｉＶＥＭＡＸ　ＢＵＤＧＥＴ　京都駅前,京都市下京区七条通新町西入夷之町７１３番地,下京区,簡易宿所,R2.1.9,34.9888535,135.7562818,42,8,51,62,19,149,5
id_136,四季々々,京都市中京区先斗町通三条下る二丁目若松町１３７番地１０,中京区,簡易宿所,H30.8.24,35.0074532,135.7710732,7,6,29,27,7,53,0
id_137,東籬Ａｎｎｅｘ,京都市上京区笹屋町通千本西入笹屋四丁目２８９番地,上京区,簡易宿所,H30.4.27,35.0281957,135.7207937,55,30,1,48,2,95,3
id_138,紡　七条鍵屋町　北棟,京都市下京区若宮通正面下る鍵屋町６４５番地１,下京区,簡易宿所,R2.4.8,34.9905691,135.7561024,109,32,27,53,16,201,4
id_139,,京都市伏見区下鳥羽但馬町１５２番地,伏見区,施設外玄関帳場,,34.9322576,135.7497555,8,0,0,31,4,23,1
id_140,樂安居　池ノ内町　梅,京都市南区西九条池ノ内町９３番地９,南区,簡易宿所,R5.12.5,34.983226,135.7532755,226,14,8,63,3,285,13
id_141,RESISTAY PALACE GATE Annex,京都市中京区麩屋町通二条上る布袋屋町４９０番地２,中京区,簡易宿所,R6.7.17,35.0148813,135.7656119,25,23,79,71,4,135,2
id_142,清水山荘,京都市東山区清水三丁目341番地の1,東山区,簡易宿所,H5.10.14,34.9977305,135.7813051,6,6,4,28,1,26,1
id_143,京宿家　格致あさぎ庵,京都市下京区醒ケ井通綾小路下る要法寺町４３２番地１,下京区,簡易宿所,H29.10.3,34.998979,135.7553069,29,3,18,46,9,64,4
id_144,ｏｔｈｅｒｓ－ｋｙｏｔｏ,京都市伏見区帯屋町９１７番地,伏見区,簡易宿所,R7.10.22,34.9342314,135.7548896,6,8,21,26,4,48,1
id_145,ロータリーマンション修学院イン京都,京都市左京区山端川原町７番地７　１階,左京区,簡易宿所,H28.10.20,35.0501795,135.7900842,12,13,0,29,0,52,0
id_146,一富士,京都市東山区祇園町南側570-1,東山区,旅館・ホテル,S26.8.4,35.0031213,135.7751197,0,0,0,14,1,13,0
id_147,Ｋｙｏｔｏ　Ｍａｃｈｉｙａ　福音　「琵琶」,京都市中京区六角通新町西入西六角町１０５番地３（東から１軒目）,中京区,簡易宿所,H29.7.24,35.0076296,135.7559855,2,17,58,52,2,104,0
id_148,,京都市中京区西ノ京永本町１６番地,中京区,施設外玄関帳場,,35.0120809,135.7385701,1,13,7,46,35,69,0
id_149,ブリオ,京都市伏見区竹田西小屋ノ内町２６番地,伏見区,旅館・ホテル,S58.11.17,34.9520641,135.7472981,2,0,7,14,0,20,0
id_150,Ｋａｍｏｎ　Ｉｎｎ　Ｔｏｊｉ　Ｈｉｇａｓｈｉ,京都市南区東寺東門前町５８番地,南区,簡易宿所,H30.1.12,34.9831949,135.7495318,0,3,12,24,7,25,0
id_151,眞松庵,京都市左京区岡崎円勝寺町９１番地７８，９１番地５,左京区,旅館・ホテル,R4.4.28,35.0108671,135.7836806,56,139,79,58,4,337,6
id_152,Ｃｌｏｓｅ　ｔｏ　Ｋｙｏｔｏ　Ｓｔａ．ＨＧ５,京都市南区東九条西山王町３番地２０，４番地　５階,南区,簡易宿所,H30.8.22,34.9820291,135.7600808,24,0,32,27,4,62,0
id_153,京町家　古今 東山,京都市東山区正面通本町東入茶屋町５１７番地６,東山区,簡易宿所,H27.7.10,34.9912973,135.7706023,10,1,2,21,1,80,1
id_154,ハートンホテル京都,京都市中京区東洞院通押小路下ル船屋町４０５,中京区,旅館・ホテル,H8.2.28,35.0117877,135.760698,12,2,7,38,2,64,0
