facility_id,facility_name,address,ward,hotel_license_type,license_date,latitude,longitude,ヨーロッパ小計,中国,北米小計,国内合計,東南アジア小計,海外合計,韓国
id_27,アビタホテル京都鴨川,京都市東山区問屋町通五条下る四丁目鍵屋町４９７番地１他,東山区,旅館・ホテル,R2.11.16,34.9919417,135.7681376,0,15,5,39,1,22,1
id_28,三十三　ＴＡＴＳＵ,京都市南区西九条島町４番地９,南区,簡易宿所,R7.9.8,34.9765054,135.7533997,0,2,11,69,6,57,2
id_29,ＫＡＭＯ　Ｒｅｓｉｄｅｎｃｅｓ,京都市上京区御車道通清和院口上る東側梶井町４４７番地６,上京区,簡易宿所,R4.2.7,35.029356,135.7706123,29,1,4,68,2,69,0
id_30,京蘭－花影邸,京都市下京区楊梅通新町東入上柳町２２３番地１７,下京区,簡易宿所,R5.6.8,34.9957588,135.7575191,1,1,1,19,0,9,0
id_31,小楽庵,京都市中京区西ノ京右馬寮町３番地２,中京区,簡易宿所,H28.8.22,35.0149928,135.7373488,9,6,2,59,6,60,1
id_32,京都和家,京都市下京区花屋町通櫛笥西入薬園町１７４番地５,下京区,旅館・ホテル,R5.1.24,34.9928105,135.7465275,3,0,1,32,0,8,1
id_33,京のこころ　Ｋｙｏｔｏ’ｓ　Ｈｅａｒｔ,京都市左京区吉田中阿達町１０番地２７，１０番地４６,左京区,簡易宿所,H29.12.26,35.0243914,135.7744354,0,0,0,25,0,6,0
id_34,豊・南　京都　（Ｙｕｔａｋａ　Ｍｉｎａｍｉ　Ｋｙｏｔｏ）,京都市南区東九条南山王町３８番地８,南区,簡易宿所,R5.11.7,34.9813269,135.7628628,7,31,30,85,7,121,20
id_35,Ｎａｚｕｎａ　京都　東本願寺,京都市下京区不明門通上珠数屋町下る亀町２番地,下京区,簡易宿所,R6.10.17,34.991812,135.7602434,17,43,6,86,1,121,4
id_36,芹の里,京都市右京区京北芹生町芹生22番地,右京区,簡易宿所,H16.1.9,35.1581734,135.7507659,6,59,4,83,13,94,11
id_37,御宿　京灯,京都市下京区東中筋通六条下る学林町２９５番地８,下京区,簡易宿所,H28.8.5,34.9940673,135.7547177,3,4,0,39,0,10,0
id_38,アーバンホテル京都,京都市伏見区深草西浦町四丁目59番地,伏見区,旅館・ホテル,H6.3.4,34.9613823,135.7679115,0,1,0,25,0,3,2
id_39,Ｂｅｎ’ｓ　Ｇｕｅｓｔｈｏｕｓｅ　Ｋｙｏｔｏ,京都市上京区一条通七本松西入東町４３番地１，４３番地４,上京区,簡易宿所,R4.5.12,35.0261877,135.7388291,22,12,4,66,3,69,7
id_40,ピースホステル京都,京都市南区東九条東山王町２１－１,南区,簡易宿所,H25.3.28,34.983611,135.7621203,2,40,0,54,0,47,1
id_41,ゲストハウス極楽堂,京都市下京区七条通烏丸西入西境町１６７番地,下京区,簡易宿所,H29.8.14,34.9890229,135.7582386,3,0,1,25,0,8,0
id_42,京旅籠むげん,京都市上京区黒門通上長者町下る北小大門町５４８番地１,上京区,旅館・ホテル,R4.8.23,35.0233781,135.7497479,1,6,3,51,0,20,9
id_43,橼舎　隠清水,京都市東山区五条橋東六丁目５３８番地３４　１階，２階,東山区,簡易宿所,H30.4.18,34.9947598,135.7808523,0,0,0,23,2,2,0
id_44,Ｈｏｔｅｌ　Ｔｈｅ　Ｍ’ｓ　Ｋｙｏｔｏ,京都市南区東九条東山王町６番地,南区,簡易宿所,R3.2.26,34.9824184,135.7613006,6,37,30,94,7,136,20
id_45,ぎおん美先古門前,京都市東山区古門前通大和大路東入三吉町３５０番地,東山区,旅館・ホテル,R3.2.15,35.007182,135.7747317,0,2,7,42,3,18,1
id_46,京都西陣の宿　花つなぎ,京都市上京区上立売通浄福寺西入二丁目下る姥ヶ榎木町８４８番地,上京区,簡易宿所,H30.6.4,35.0314985,135.7439643,29,11,4,76,0,65,7
id_47,奏　京都八条口,京都市南区東九条南山王町４０番地６,南区,簡易宿所,H31.3.27,34.9816752,135.7629124,0,0,0,47,0,21,10
id_48,Kyoto Central Base,京都市中京区油小路通竹屋町下る橋本町４６９番地２,中京区,簡易宿所,R6.4.26,35.0160441,135.753316,0,37,11,71,7,69,3
id_49,慶有魚　天神,京都市下京区松原通油小路東入天神前町３３９番地,下京区,簡易宿所,R7.10.6,34.9987746,135.7545326,0,6,1,58,0,30,4
id_50,義方居,京都市中京区西ノ京中保町９７番地３,中京区,簡易宿所,H30.2.23,35.020471,135.7327135,0,23,1,30,2,37,1
id_51,紡　八条源町,京都市南区八条源町１１５番地,南区,簡易宿所,R2.2.10,34.9820227,135.742854,1,72,30,104,23,215,20
id_52,ホテルリソル京都　河原町三条,京都市中京区河原町通三条下る大黒町５７番地，５７番地３他河原町通三条下る二丁目山崎町２３４番地２,中京区,旅館・ホテル,H30.5.29,35.0079487,135.7692339,36,8,21,86,7,104,1
id_53,ＫＡＳＨＩＮ　壬生,京都市中京区壬生高樋町６５番地,中京区,簡易宿所,H28.11.4,35.001571,135.7412995,11,10,4,95,9,83,13
id_54,京旅籠やまの,京都市西京区嵐山上海道町３６番地,西京区,簡易宿所,H30.5.1,35.0080358,135.6822028,19,59,11,90,4,104,1
id_55,京町家のやど　室町　別邸,京都市下京区室町通五条下る大黒町２１４番地,下京区,簡易宿所,H30.7.2,34.9951659,135.7581052,0,0,11,76,0,36,8
id_56,ゲストハウス　エビス,京都市上京区上立売通浄福寺西入蛭子町６５３番地　１階,上京区,簡易宿所,H29.8.7,35.0322649,135.7448989,14,13,6,85,1,38,2
id_57,蒔田町 chashitsu,京都市東山区大仏南門通本町東入蒔田町５５４番地５,東山区,簡易宿所,H28.5.26,34.9867303,135.7705652,0,7,9,26,2,19,0
id_58,ｈｏｔｅｌ　ｔｏｕ　ｎｉｓｈｉｎｏｔｏｉｎ　ｋｙｏｔｏ,京都市下京区西洞院通花屋町下る西洞院町４５５番地,下京区,旅館・ホテル,R3.3.25,34.9920408,135.7554303,0,0,1,37,0,15,1
id_59,アズーロ・エレファンテ,京都市東山区粟田口三条坊町３０番地２４，３０番地６６,東山区,簡易宿所,H29.3.1,35.0078812,135.7813558,0,1,2,18,4,11,1
id_60,旅館吉川　株式会社,京都市中京区富小路通御池下る松下町135,中京区,旅館・ホテル,S31.4.2,35.010343,135.7647865,0,0,24,43,0,34,2
id_61,コウメノトナリ,京都市左京区古川町通仁王門下る東門前町５２３番地５,左京区,簡易宿所,R2.11.5,35.0103879,135.7788845,0,1,4,55,5,12,0
id_62,ますや旅館,京都市左京区新麩屋町通仁王門下る大菊町145,左京区,旅館・ホテル,S54.9.11,35.0104924,135.7742064,1,4,4,44,0,17,1
id_63,京と家　五条大阪町,京都市東山区鞘町通五条下る二丁目大阪町３８５番地１，３８７番地１,東山区,簡易宿所,H30.5.7,34.9947204,135.7692969,3,163,24,83,17,218,4
id_64,斎物居,京都市東山区大黒町通松原下る北御門町２７７番地１,東山区,簡易宿所,R6.6.3,34.9975943,135.7715559,1,15,7,54,0,24,0
id_65,YASAKA HOUSE,京都市東山区下河原通八坂鳥居前下る上弁天町４２９番地１,東山区,簡易宿所,H28.6.27,35.0003552,135.7779539,1,13,0,40,3,19,0
id_66,香柏　高台寺,京都市東山区下河原通八坂鳥居前下る上弁天町４２８番地４,東山区,簡易宿所,R6.3.29,35.0001654,135.7784675,0,6,2,62,2,13,2
id_67,東寺道ＲＯＪＩ,京都市南区東九条北烏丸町４番地２,南区,簡易宿所,R7.3.3,34.9818133,135.7586933,1,0,4,27,2,9,0
id_68,ホテル日航プリンセス京都,京都市下京区東洞院通仏光寺下ル高橋町630-3番地,下京区,旅館・ホテル,H16.1.26,35.0005852,135.7607391,2,2,5,76,8,23,5
id_69,竹隠東福,京都市東山区本町十丁目１７６番地６,東山区,簡易宿所,H29.4.26,34.9836463,135.7699357,0,7,2,27,0,10,1
id_70,「京の温所」御幸町夷川,京都市中京区御幸町通夷川上る松本町５７４番地,中京区,簡易宿所,H30.11.14,35.0151024,135.7662271,17,11,33,117,28,127,9
id_71,離宮庵　京都西京極,京都市右京区西京極東向河原町１０番地５,右京区,簡易宿所,R2.1.23,34.9858717,135.7186166,6,40,1,91,13,89,0
id_72,,京都市伏見区深草一ノ坪町３６番地１－２,伏見区,施設外玄関帳場,,34.968718,135.7689853,1,6,1,33,1,28,10
id_73,Ｋｕｒａｋｉ－ａｎ（蔵輝庵）,京都市南区西九条池ノ内町９４番地２,南区,簡易宿所,R5.4.5,34.9830095,135.7533387,0,0,0,17,0,3,2
id_74,松春,京都市東山区下河原通八坂鳥居前下る下河原町463,東山区,旅館・ホテル,S42.10.21,35.0000233,135.7795767,7,8,21,94,13,53,4
id_75,ゲストハウス京都駅前,京都市南区東九条東岩本町１８番地６,南区,簡易宿所,R7.2.3,34.9839657,135.7654215,1,4,21,87,7,50,16
id_76,喜楽・翡翠,京都市南区東九条宇賀辺町４８番地２,南区,簡易宿所,R2.2.13,34.9779937,135.7654364,6,23,24,81,6,101,13
id_77,Ｐｒｅｍｉｕｍ　Ａｐａｒｔ　ＭＯＮｄａｙ　京都五条,京都市下京区五条通堺町西入塩竈町３８７番地１,下京区,簡易宿所,R7.5.16,34.9964626,135.764348,29,11,13,88,3,88,10
id_78,京照庵,京都市中京区壬生高樋町６４番地５,中京区,簡易宿所,R2.7.9,35.0012765,135.7391509,1,19,4,26,1,28,2
id_79,大原宿,京都市中京区両替町通二条上る北小路町１００番地１,中京区,簡易宿所,H31.1.31,35.0139502,135.7589382,3,0,0,53,2,38,2
id_80,雲・小川,京都市下京区三ノ宮町通上ノ口上る岩滝町２１５番地,下京区,簡易宿所,H29.6.19,34.9933074,135.7660937,3,2,0,28,0,18,0
id_81,京恋　礼清水,京都市東山区柿町通大黒町西入東川原町５２５番地南側,東山区,簡易宿所,R1.5.20,34.9970828,135.7707124,3,56,27,81,13,105,5
id_82,エポックイン伏見稲荷,京都市伏見区深草フケノ内町１２番地８,伏見区,簡易宿所,H31.2.12,34.967676,135.7677138,3,0,0,82,3,10,2
id_83,Ｈｅｌｌｏ　Ｈｏｓｔａｌ,京都市下京区寺町通五条上る西橋詰町７６３番地１,下京区,簡易宿所,H29.9.20,34.9969461,135.7671583,4,5,0,43,2,30,2
id_84,Ａ－Ｓｔｙｌｅ　Ｋｙｏｔｏ,京都市南区東九条南山王町４９番地３,南区,簡易宿所,H29.1.12,34.9817997,135.7637507,0,1,0,19,1,12,0
id_85,孫橋三条京阪,京都市左京区川端より一筋東三条上る一筋目東入超勝寺門前町９４番地,左京区,簡易宿所,R7.8.18,35.0100766,135.7744168,0,4,0,45,1,19,4
id_86,ヒルトン京都,京都市中京区河原町通二条下る二丁目下丸屋町４１６番地,中京区,旅館・ホテル,R6.8.28,35.0097433,135.7692329,1,44,0,46,2,71,0
id_87,無憂舎,京都市東山区渋谷通本町東入三丁目上新シ町３６７番地３,東山区,簡易宿所,H31.1.21,34.9936296,135.7735187,7,37,63,77,13,125,1
id_88,ＥＬＩＴＥ　ＩＮＮ　ＫＹＯＴＯ　ＳＴＡＴＩＯＮ,京都市下京区東堀川通下魚ノ棚下る鎌屋町３番地，４番地，５番地，６番地,下京区,旅館・ホテル,R2.12.15,34.9961959,135.75972,0,20,5,76,0,38,0
id_89,ＭＹＴＨ－ＣＬＵＢ,京都市伏見区竹田東小屋ノ内町６５番地,伏見区,旅館・ホテル,H22.12.27,34.9519252,135.7496388,3,29,7,98,1,65,16
id_90,ゲストハウス蘭子ＡＩＫＯ,京都市南区東九条東御霊町３４番地３,南区,簡易宿所,R2.5.12,34.9792178,135.7635236,0,17,14,57,1,34,0
id_91,谷町君星屋　城下の宿,京都市中京区猪熊通六角下る六角猪熊町６１１番地２,中京区,簡易宿所,R3.4.16,35.0067751,135.7504696,1,9,1,29,0,12,0
id_92,和庵,京都市南区東九条北烏丸町８番地９,南区,簡易宿所,H29.3.23,34.9813823,135.7593955,1,3,16,80,14,79,42
id_93,日々　タウンハウス,京都市上京区仁和寺街道御前通西入下横町１９９番地２１,上京区,簡易宿所,H29.12.28,35.0240603,135.7329914,29,12,1,83,6,59,9
id_94,ゲストハウス　美盧内田町邸,京都市南区八条内田町９３番地４,南区,簡易宿所,H30.3.13,34.9801187,135.7453708,1,20,11,57,7,73,33
id_95,京の宿　結,京都市上京区竹屋町通千本東入主税町８１２番地２１,上京区,簡易宿所,R7.9.9,35.0156691,135.7433166,11,13,1,91,1,36,9
id_96,夢住凛　ｍｕ　ｊｕ　ｒｉｎ,京都市左京区岡崎徳成町７番地６,左京区,簡易宿所,R3.3.22,35.0137868,135.7771488,0,0,5,63,20,55,4
id_97,Ｇｕｅｓｔ　Ｈｏｕｓｅ　Ｏｎｅ　Ｍｏｒｅ　Ｈｅａｒｔ　ａｔ　Ｆｕｓｈｉｍｉ　Ｉｎａｒｉ,京都市伏見区深草稲荷中之町５７番地、深草一ノ坪町９番地１,伏見区,簡易宿所,R5.1.17,34.9683103,135.7706208,1,2,4,53,3,24,1
id_98,陶然居,京都市東山区渋谷通本町東入四丁目鐘鋳町５６６番地２,東山区,簡易宿所,R2.5.14,34.9936766,135.7745361,0,3,9,56,20,39,0
id_99,,京都市伏見区深草町通町１８番地９,伏見区,施設外玄関帳場,,34.9604506,135.7690141,0,3,1,17,0,11,2
id_100,こまつ,京都市東山区祇園町南側５０１番地２,東山区,旅館・ホテル,S37.8.7,35.0022341,135.778651,0,0,0,25,0,3,0
id_101,Ｗｅｓｔ　Ｊａｐａｎ　六波羅Ⅲ,京都市東山区六波羅裏門通三盛町１６８番地１,東山区,簡易宿所,H29.2.2,34.9963092,135.7734585,0,1,2,19,2,6,0
id_102,慶有魚　葵,京都市東山区八坂塔之下星野町８８番地１３,東山区,簡易宿所,R1.10.15,34.9985747,135.7780523,0,6,16,81,20,48,0
id_103,龍門客桟,京都市山科区大塚高岩２番地４２,山科区,簡易宿所,H31.4.5,34.9799091,135.8299363,1,10,5,38,0,25,4
id_104,園ハウス２階,京都市東山区建仁寺町四条下る四丁目小松町５６３番地１２,東山区,簡易宿所,H28.2.15,35.0002227,135.7749971,0,5,16,69,10,37,0
id_105,Ａｋｉ,京都市上京区油小路通一条上る二丁目革堂西町５３０番地，５２８番地１,上京区,簡易宿所,H28.9.9,35.0273494,135.7531906,36,2,13,87,3,71,11
id_106,京町家雅　宮木邸,京都市中京区姉小路通油小路東入宮木町４６５番地,中京区,簡易宿所,H29.6.29,35.0096886,135.7540741,3,13,0,38,0,19,0
id_107,京町家　大徳寺,京都市北区紫野上築山町２９番地４,北区,簡易宿所,R1.10.11,35.0403164,135.745545,4,16,0,50,0,25,1
id_108,旅籠　近江屋,京都市右京区京北周山町下台１番地４,右京区,簡易宿所,R2.2.13,35.156587,135.6320587,1,50,15,85,35,123,9
id_109,,京都市南区西九条南田町６９－２,南区,施設外玄関帳場,,34.9771641,135.7485208,0,7,5,36,2,35,4
id_110,あおしだ,京都市下京区諏訪開町１番地１５,下京区,簡易宿所,H28.2.19,34.9908996,135.7473387,0,0,0,22,0,4,0
id_111,慶有魚・石塀,京都市東山区広道通松原上る五丁目月見町１９番地１０,東山区,簡易宿所,H31.4.4,35.0012658,135.7780465,1,3,0,37,3,12,0
id_112,洛床　桃,京都市中京区西ノ京船塚町１２番地３,中京区,簡易宿所,R2.4.24,35.0118248,135.7370065,3,1,4,30,2,12,1
id_113,谷町君　星屋旅館　東山望月居,京都市東山区鞘町通五条下る二丁目大阪町３６３番地　他,東山区,簡易宿所,R5.2.22,34.9940007,135.7688432,8,53,3,91,13,97,4
id_114,ゲストハウス御影軒　純の子,京都市南区唐橋井園町５２番地８,南区,簡易宿所,H30.8.13,34.9820777,135.7403743,19,29,3,93,1,60,3
id_115,あけくれ京都白川,京都市東山区三条通南裏二筋目白川筋西入堤町４９２番地,東山区,旅館・ホテル,R7.11.28,35.0085441,135.7801022,0,46,16,73,10,82,8
id_116,アゴーラ　京都烏丸,京都市下京区西洞院通四条下る妙伝寺町７０１番地１,下京区,旅館・ホテル,R3.4.26,35.0031895,135.7548472,2,12,1,103,3,56,12
id_117,Ｇｒａｎｄ　ｌａ　ｉｎｎ　ｗｅｓｔ,京都市南区八条寺内町１６番地４、１６番地５（西側）,南区,簡易宿所,R6.1.19,34.9825283,135.7457118,1,3,21,80,9,89,2
id_118,風神,京都市下京区西七条東石ケ坪町１６番地,下京区,簡易宿所,H28.9.16,34.9924431,135.7352209,3,3,1,33,1,14,0
id_119,えびす旅館,京都市南区東九条中殿田町16番2,南区,旅館・ホテル,H27.3.19,34.9813828,135.7569108,15,33,24,99,7,105,20
id_120,ＮＡＺＵＮＡ　京都　椿通　ＨＡＮＡ－７,京都市下京区高辻通大宮西入坊門町８３６番地７,下京区,簡易宿所,R2.3.31,34.9994568,135.748681,1,6,3,68,1,34,1
id_121,民泊藤城－京都店,京都市南区東九条西札辻町４０番地１,南区,簡易宿所,R5.5.25,34.9764396,135.7616966,6,21,19,77,6,113,16
id_122,京都八坂の町家　和“ＮＡＧＯＭＩ”,京都市東山区八坂鳥居前清井町４８９番地４,東山区,簡易宿所,H29.11.21,35.0018314,135.7779808,3,8,24,90,17,71,5
id_123,ホテルエクセレンス・円町駅前,京都市中京区西ノ京円町３０の２番地,中京区,旅館・ホテル,H29.8.14,35.0184094,135.7324482,0,0,1,49,4,6,0
id_124,泊まり木,京都市東山区泉涌寺五葉ノ辻町２０番地２,東山区,簡易宿所,H29.5.31,34.9823319,135.7716948,0,7,0,26,2,18,0
id_125,十六夜　ｉｚａｙｏｉ,京都市上京区芦山寺通千本東入二丁目西芦山寺町９０番地１,上京区,簡易宿所,H29.6.2,35.035223,135.7425671,3,3,0,39,0,15,2
id_126,出雲荘,京都市東山区六波羅裏門通南二丁目門脇町１９２番地,東山区,簡易宿所,R5.3.8,34.9958291,135.773278,1,0,1,58,5,16,0
id_127,リッチモンドホテルプレミア京都駅前,京都市下京区油小路通木津屋橋下る北不動堂町５６５番地３,下京区,旅館・ホテル,H31.4.17,34.9873245,135.7545555,2,2,6,85,10,40,5
id_128,浦島,京都市東山区八坂新地富永町137,東山区,旅館・ホテル,S29.12.27,35.0042206,135.7736669,8,53,21,94,13,104,5
id_129,福田寺ゲストハウス,京都市下京区高倉通松原下る西入福田寺町５０番地２,下京区,簡易宿所,H30.10.10,34.9979127,135.7623631,0,1,0,18,0,6,0
id_130,宿屋　西陣荘,京都市上京区元誓願寺通油小路西入西町458,上京区,旅館・ホテル,S38.11.5,35.0288102,135.752918,1,8,0,67,0,69,3
id_131,悠然居,京都市中京区壬生辻町５３番地７,中京区,簡易宿所,H31.2.13,35.0004079,135.7428052,4,3,9,48,0,36,3
id_132,京蘭‐鏡月邸,京都市下京区松原通堺町東入杉屋町２８５番地４,下京区,簡易宿所,H30.1.12,34.9991968,135.7635963,3,0,0,35,0,21,1
id_133,ＳＨＩＮ,京都市下京区中堂寺南町５９番地７，５９番地８,下京区,簡易宿所,H29.9.21,34.996385,135.7402631,1,2,1,26,1,40,1
id_134,民宿　わらびの里,京都市右京区北嵯峨六代芝町24-1,右京区,簡易宿所,S50.7.12,35.0293785,135.6881175,1,17,4,40,1,31,3
id_135,ＨＯＴＥＬ　ＬｉＶＥＭＡＸ　ＢＵＤＧＥＴ　京都駅前,京都市下京区七条通新町西入夷之町７１３番地,下京区,簡易宿所,R2.1.9,34.9888535,135.7562818,2,13,1,85,4,25,1
id_136,四季々々,京都市中京区先斗町通三条下る二丁目若松町１３７番地１０,中京区,簡易宿所,H30.8.24,35.0074532,135.7710732,0,2,1,51,2,38,3
id_137,東籬Ａｎｎｅｘ,京都市上京区笹屋町通千本西入笹屋四丁目２８９番地,上京区,簡易宿所,H30.4.27,35.0281957,135.7207937,0,6,0,65,0,18,5
id_138,紡　七条鍵屋町　北棟,京都市下京区若宮通正面下る鍵屋町６４５番地１,下京区,簡易宿所,R2.4.8,34.9905691,135.7561024,9,10,1,89,3,52,0
id_139,,京都市伏見区下鳥羽但馬町１５２番地,伏見区,施設外玄関帳場,,34.9322576,135.7497555,1,11,6,42,3,23,1
id_140,樂安居　池ノ内町　梅,京都市南区西九条池ノ内町９３番地９,南区,簡易宿所,R5.12.5,34.983226,135.7532755,9,5,24,110,9,105,16
id_141,RESISTAY PALACE GATE Annex,京都市中京区麩屋町通二条上る布袋屋町４９０番地２,中京区,簡易宿所,R6.7.17,35.0148813,135.7656119,14,137,4,91,1,172,9
id_142,清水山荘,京都市東山区清水三丁目341番地の1,東山区,簡易宿所,H5.10.14,34.9977305,135.7813051,1,15,0,41,0,16,0
id_143,京宿家　格致あさぎ庵,京都市下京区醒ケ井通綾小路下る要法寺町４３２番地１,下京区,簡易宿所,H29.10.3,34.998979,135.7553069,0,1,3,51,3,33,0
id_144,ｏｔｈｅｒｓ－ｋｙｏｔｏ,京都市伏見区帯屋町９１７番地,伏見区,簡易宿所,R7.10.22,34.9342314,135.7548896,1,10,0,46,2,21,0
id_145,ロータリーマンション修学院イン京都,京都市左京区山端川原町７番地７　１階,左京区,簡易宿所,H28.10.20,35.0501795,135.7900842,0,3,0,47,0,18,0
id_146,一富士,京都市東山区祇園町南側570-1,東山区,旅館・ホテル,S26.8.4,35.0031213,135.7751197,0,0,6,18,2,15,1
id_147,Ｋｙｏｔｏ　Ｍａｃｈｉｙａ　福音　「琵琶」,京都市中京区六角通新町西入西六角町１０５番地３（東から１軒目）,中京区,簡易宿所,H29.7.24,35.0076296,135.7559855,22,6,3,73,6,50,7
id_148,,京都市中京区西ノ京永本町１６番地,中京区,施設外玄関帳場,,35.0120809,135.7385701,9,0,0,61,0,26,0
id_149,ブリオ,京都市伏見区竹田西小屋ノ内町２６番地,伏見区,旅館・ホテル,S58.11.17,34.9520641,135.7472981,0,0,1,23,0,3,0
id_150,Ｋａｍｏｎ　Ｉｎｎ　Ｔｏｊｉ　Ｈｉｇａｓｈｉ,京都市南区東寺東門前町５８番地,南区,簡易宿所,H30.1.12,34.9831949,135.7495318,0,8,7,40,0,30,0
id_151,眞松庵,京都市左京区岡崎円勝寺町９１番地７８，９１番地５,左京区,旅館・ホテル,R4.4.28,35.0108671,135.7836806,4,12,2,104,17,101,1
id_152,Ｃｌｏｓｅ　ｔｏ　Ｋｙｏｔｏ　Ｓｔａ．ＨＧ５,京都市南区東九条西山王町３番地２０，４番地　５階,南区,簡易宿所,H30.8.22,34.9820291,135.7600808,4,15,5,35,4,35,4
id_153,京町家　古今 東山,京都市東山区正面通本町東入茶屋町５１７番地６,東山区,簡易宿所,H27.7.10,34.9912973,135.7706023,1,0,5,27,3,9,0
id_154,ハートンホテル京都,京都市中京区東洞院通押小路下ル船屋町４０５,中京区,旅館・ホテル,H8.2.28,35.0117877,135.760698,4,29,1,54,3,63,1
